project,repo_name,month,outcome,author_association,author_pseud,size_lines,files_touched,review_count,hours_to_first_review,hours_to_merge
pytorch,pytorch,2026-03-01,closed,NONE,a47a177ab,95,2,1,1110,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ab06db1d7,28,1,1,20,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a55d2cdc8,60,21,1,21,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,124,3,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1c5fc68a,54,2,1,623,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab2ece173,22,1,1,0,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af7cadb62,144,3,5,20,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a6e3e1227,27,1,1,8,
pytorch,pytorch,2026-03-01,closed,NONE,a11be1f74,45,3,4,13,
pytorch,pytorch,2026-03-01,closed,NONE,a166d577a,89,4,4,97,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a01eff35b,2,1,2,296,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,210,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a35f27e48,4,1,4,6,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af756c719,634,6,2,121,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab689c736,32,2,5,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7b9b3f68,7,1,1,24,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a7013d732,53,2,1,95,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa0629a5f,26,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3b6aa0a0,1,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1e42567f,110,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad7ba31c9,53,1,2,14,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a619ab9b4,2,1,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ac8c0369e,29,4,3,117,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3b6aa0a0,176,6,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3b6aa0a0,89,4,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a35f27e48,58,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af756c719,62,2,1,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a60c85519,12,1,1,69,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3b6aa0a0,117,4,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ab028fbf6,2937,4,2,1,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a438dfc5e,184,2,1,48,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,42,2,1,39,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,aaee1c0cd,399,6,9,16,
pytorch,pytorch,2026-03-01,closed,NONE,a3cde32c8,13867,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,70,5,2,16,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a41334601,3,1,2,36,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,af178df54,51,1,5,32,
pytorch,pytorch,2026-03-01,closed,NONE,a56ed4780,31,1,6,24,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aeff80a06,4,1,1,12,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,23,1,3,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9dd2e3c0,1,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a2acce05e,1714,6,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ad8666c3d,25,2,1,61,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a9da25011,97,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a6e3e1227,73,3,1,1,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4300549c,136,2,5,47,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aff2c950a,5,1,2,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,ae13b2e40,306,4,5,27,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,adbb98a6d,301,3,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a8fb04369,4,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a10ecd6de,13,1,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,146,3,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a4025b226,8,1,1,92,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,affa1f180,1,1,1,11,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a84bef2d8,25,3,0,,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a84bef2d8,18,1,1,82,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,acc80de83,4,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,add189f6d,1,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a0a52b182,385,19,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a0f853bee,627,6,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,af46d2248,133,4,7,0,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a05331277,448,2,5,91,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a1eb0cd02,19,1,2,59,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a79c4ec2c,8,1,1,10,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a01eff35b,100,4,1,74,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a8dd56e6a,52,3,2,153,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,ae617e84f,760,8,23,5,
pytorch,pytorch,2026-03-01,closed,NONE,abfb5512e,83,2,1,27,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aa0629a5f,26,2,6,0,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,aacdfa15d,85,4,1,18,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a642039ad,182,2,3,14,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,1993,2,0,,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a3fe55b7a,1921,3,0,,
pytorch,pytorch,2026-03-01,open,NONE,a3487b83a,81,2,6,7,
pytorch,pytorch,2026-03-01,closed,COLLABORATOR,a0a5ccaf7,181,5,4,450,
pytorch,pytorch,2026-03-01,merged,CONTRIBUTOR,ad1b2f518,318,6,3,125,170
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a6c990658,76,13,2,114,
pytorch,pytorch,2026-03-01,closed,CONTRIBUTOR,a740472d6,1074,3,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,affa1f180,84,5,0,,
pytorch,pytorch,2026-04-01,closed,MEMBER,a846e2bc0,2561,18,3,1679,
pytorch,pytorch,2026-04-01,closed,NONE,a4974f8b1,408,16,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af46aca0f,391,7,0,,
pytorch,pytorch,2026-04-01,closed,NONE,a62399ff9,23,1,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a8b0d2ff6,17,1,2,42,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3d310431,170,1,0,,
pytorch,pytorch,2026-04-01,merged,COLLABORATOR,abb677e08,179,3,1,123,124
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a2891e340,11,1,2,14,
pytorch,pytorch,2026-04-01,open,COLLABORATOR,a16fd3e30,128,4,3,2,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,314,2,0,,
pytorch,pytorch,2026-04-01,merged,CONTRIBUTOR,a740472d6,2,1,1,4,4
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,37,6,1,26,
pytorch,pytorch,2026-04-01,closed,NONE,a6022df20,85,6,24,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,14,6,1,10,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,22,8,1,37,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,18,8,2,36,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa5f56ee5,73,3,1,110,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a36c23880,40,4,8,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a642039ad,253,3,15,6,
pytorch,pytorch,2026-04-01,closed,NONE,a3a4951a5,13,1,1,2,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a265c63bf,3,1,1,1,
pytorch,pytorch,2026-04-01,closed,NONE,a3a4951a5,14,2,0,,
pytorch,pytorch,2026-04-01,closed,NONE,abd037642,5,1,2,0,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,af82578ec,122,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3fe55b7a,9,1,1,360,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a5780502f,42,2,1,20,
pytorch,pytorch,2026-04-01,closed,NONE,a87f92262,11,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,121,1,1,1271,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,afb18a590,1189,17,1,466,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,141,2,1,12,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a41334601,68,1,1,9,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a41334601,3,1,1,5,
pytorch,pytorch,2026-04-01,closed,NONE,a65e3c899,62,3,1,70,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,124,4,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,247,13,2,28,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4a414edc,69,6,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab689c736,61,3,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,afa2d0531,11,2,1,117,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a438dfc5e,180,4,3,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab2ece173,283,10,6,15,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3fe55b7a,510,12,0,,
pytorch,pytorch,2026-04-01,closed,NONE,ad8adfef4,104,6,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,afb18a590,2,1,1,8,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a8287d26a,15,1,3,131,
pytorch,pytorch,2026-04-01,open,COLLABORATOR,ad19ffe38,7,1,0,,
pytorch,pytorch,2026-04-01,open,CONTRIBUTOR,a3a310340,461,7,1,127,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,34,3,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a0a52b182,208,1,6,4,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a72e5ee0e,6,1,1,6,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a554ec844,74,3,1,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,18,4,1,19,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae978efa8,15,2,6,27,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,55,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,396,8,6,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,85,5,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab2ece173,1,1,1,19,
pytorch,pytorch,2026-04-01,closed,MEMBER,ab3c582b3,224,6,12,8,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa8d2fcec,128,2,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,16,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a917f63cc,78,5,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9da25011,24,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af2c644b8,105,2,5,98,
pytorch,pytorch,2026-04-01,closed,NONE,a65e3c899,71,8,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,142,6,6,657,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a6c990658,1,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa24c47f2,2,1,1,2,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa24c47f2,2,1,2,7,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a6002df3d,6,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3254803a,72,2,2,4,
pytorch,pytorch,2026-04-01,closed,NONE,aaa6103c3,75,3,2,78,
pytorch,pytorch,2026-04-01,closed,MEMBER,a11c89795,37,1,1,22,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,48,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,90,2,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,ac8c0369e,85,4,1,121,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,abe84f9fb,89,4,1,20,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,96,4,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3eb9b9cd,38,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a6e3e1227,82,3,6,1,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a5dc541f5,3478,95,1,71,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a41334601,23,2,1,88,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,500,6,3,261,
pytorch,pytorch,2026-04-01,closed,NONE,a535de484,36,2,1,0,
pytorch,pytorch,2026-04-01,closed,NONE,a177b63ce,43,3,1,47,
pytorch,pytorch,2026-04-01,closed,NONE,afa49d59e,78,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ad87dc276,916,7,19,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ad6fd7fed,47,2,3,72,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,115,2,0,,
pytorch,pytorch,2026-04-01,closed,NONE,a6a293bc4,8,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9da25011,99,3,4,7,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,2000,6,1,24,
pytorch,pytorch,2026-04-01,open,CONTRIBUTOR,a7816b3c0,121,2,2,237,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a56222d4e,91,1,4,239,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,ae5a18ed1,1116,167,1,329,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,74,3,1,585,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,6058,6,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,17,1,3,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a1c5fc68a,225,2,1,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af46aca0f,614,2,2,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af46aca0f,96,1,1,22,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae978efa8,2,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3eb9b9cd,56,2,0,,
pytorch,pytorch,2026-04-01,open,NONE,ace84bb13,110,4,1,1577,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9da25011,58,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,1417,8,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,673,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3cb3376b,63,4,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,6,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,83,7,2,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa24c47f2,27,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,435,6,7,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,acde10e71,2,1,2,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a785abea7,38,3,5,1,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aca23f99e,280,2,4,2,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aabc397c9,178,56,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a7013d732,37,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9da25011,85,2,6,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a75c874f8,650,2,2,0,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3fd57283,8,1,1,16,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,2,1,1,11,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,5,1,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a61b2ad55,56,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa7e8f030,57,4,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,af2a53b8f,77,2,5,147,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae978efa8,4,2,1,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a6a4c126b,33,2,1,167,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a69a2a0cd,5,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af188d2fd,2,1,1,1,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,ad655184d,2,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a41334601,2,1,1,14,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a15fd419a,12,1,2,39,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a7200ca83,17,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a619ab9b4,2,1,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,af2a53b8f,109,9,4,226,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a72e5ee0e,2,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,affa1f180,231,7,2,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af0d7b6a9,2,1,2,84,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,420,13,3,90,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a415e187b,6,1,0,,
pytorch,pytorch,2026-04-01,closed,NONE,a1b8c7662,50,3,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aaee1c0cd,52,3,2,9,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a60c85519,2,1,1,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa22d9d8a,15,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,231,2,3,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab028fbf6,5,3,3,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a41334601,4,1,1,82,
pytorch,pytorch,2026-04-01,closed,NONE,a04439a47,158,14,1,535,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,34,1,1,63,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,162,5,1,593,
pytorch,pytorch,2026-04-01,closed,NONE,a65e3c899,26,6,5,60,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,28,2,1,3,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,affa1f180,198,50,1,44,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,affa1f180,293,50,1,44,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a785abea7,335,2,2,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,440,8,8,27,
pytorch,pytorch,2026-04-01,closed,NONE,a1b8c7662,36,3,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a55d2cdc8,2,1,1,6,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa238cb0a,409,17,3,44,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a6e3e1227,37,3,1,10,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,afa2d0531,31,4,1,382,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,afa2d0531,15,1,1,862,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a0a52b182,3,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a5407fbe6,44,2,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ad5f3a79d,115,5,1,16,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3eb9b9cd,162,7,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a949320c3,39,3,3,3,
pytorch,pytorch,2026-04-01,closed,MEMBER,a82fe44ad,10,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,aa5e50b47,17,2,10,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a485c6c43,118,3,3,734,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a715f9ff3,478,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a22d7eedb,38,1,1,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af756c719,90,4,12,52,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aa0db6274,16,2,2,135,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,17,3,1,0,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,acf4dda97,1,1,1,0,
pytorch,pytorch,2026-04-01,open,NONE,abf04f484,105,4,4,14,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a415e187b,19,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ac12e505b,167,2,3,307,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,af5bc3743,5,1,2,15,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a8dc736b2,23,1,1,1,
pytorch,pytorch,2026-04-01,merged,CONTRIBUTOR,ab028fbf6,859,114,1,3,3
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab7cc3ac7,29,2,2,22,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,abb677e08,2,1,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a642039ad,10,1,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a438dfc5e,144,2,1,10,
pytorch,pytorch,2026-04-01,closed,NONE,a0d9637d1,96,2,5,308,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab028fbf6,2,1,3,0,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a42a7c235,25,2,20,9,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a260ba1f6,125,3,1,14,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab689c736,318,2,4,17,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a82a494d5,68,2,1,41,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,af2c644b8,70,3,2,542,
pytorch,pytorch,2026-04-01,closed,NONE,a09d28777,2,1,1,77,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3fe55b7a,121,5,1,171,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a35f27e48,22,1,0,,
pytorch,pytorch,2026-04-01,closed,NONE,a4ff807f8,350,2,4,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9dd2e3c0,48,5,1,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a76060dbc,146,2,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,20,10,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,16,2,1,16,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ab2ece173,68,2,2,12,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,affa1f180,12,1,3,13,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a9da25011,49,2,3,29,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,add189f6d,796,7,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a7013d732,27,2,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a22ea5b25,2,1,2,18,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ad7ba31c9,3,1,1,1,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3fe55b7a,10,1,1,76,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a8665baf0,60,4,0,,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aeac7bc7f,325,38,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a740472d6,12,1,1,10,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3639c3a4,242,8,10,404,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aeac7bc7f,24,1,3,15,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,aeac7bc7f,58,11,2,6,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,ae13b2e40,404,1,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a3b73df26,67,2,20,77,
pytorch,pytorch,2026-04-01,closed,COLLABORATOR,a0a5ccaf7,1,1,1,5,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a8dd56e6a,1076,10,1,0,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a4300549c,20,10,0,,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,a8dd56e6a,894,6,1,188,
pytorch,pytorch,2026-04-01,closed,MEMBER,a82fe44ad,94,2,1,409,
pytorch,pytorch,2026-04-01,closed,CONTRIBUTOR,adbb98a6d,3,1,2,0,
